source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,agg_level_desc,state_name,state_alpha,year,week_ending,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-05-28,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-04,2,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-11,12,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-18,39,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-25,62,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-02,91,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-09,95,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-07-16,7,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-07-23,16,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-07-30,43,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-06,68,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-13,87,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-20,93,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-27,96,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-04-23,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-04-30,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-07,1,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-14,15,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-21,42,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-28,63,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-04,77,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-11,90,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-18,96,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-25,98,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-30,1,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-06,22,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-13,39,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-20,60,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-27,71,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-09-03,85,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-09-10,90,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-09-17,94,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-09-24,95,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,MONTANA,MT,2023,2023-06-18,2,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,MONTANA,MT,2023,2023-06-25,28,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,MONTANA,MT,2023,2023-07-02,33,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,MONTANA,MT,2023,2023-07-09,65,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,MONTANA,MT,2023,2023-07-16,90,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,MONTANA,MT,2023,2023-07-23,94,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,MONTANA,MT,2023,2023-07-30,95,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-04-02,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-04-09,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-04-16,1,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-04-23,5,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-04-30,12,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-05-07,32,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-05-14,54,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-05-21,72,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-05-28,81,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-04,88,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-11,95,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-11,1,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-18,5,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-06-25,7,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-02,36,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-09,70,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-16,91,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-23,93,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT BOOTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT BOOTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-30,97,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-07-16,2,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-07-23,23,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-07-30,52,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-06,72,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-13,81,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-20,93,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-08-27,97,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT COLORING,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT COLORING",TOTAL,STATE,MONTANA,MT,2023,2023-09-03,98,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-07,0,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-14,4,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-21,20,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-05-28,48,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-04,61,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-11,71,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-18,94,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,MONTANA,MT,2023,2023-06-25,98,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-07-30,3,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-06,13,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-13,27,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-20,47,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-08-27,65,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-09-03,83,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-09-10,88,
SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,MONTANA,MT,2023,2023-09-17,93,
